Latitude,Longitude,Bath,Bed,Price,Postal,Crime,MedIncome,School,Sqft_Area,Lot_Area,SchoolDist,Property_Address,Zestimate,Date_Sold,Locality,Region,Built_Year,Price_Sqft,Envi,Age,TranEnvi,TransDist,SchoolType,SchoolTSRatio,SchoolRating,MedAge,Population,College.Graduates,Rank
47.568917,-122.284291,2,4,440000,98118,1014,53903,2,2340,6179,0.30859214,3827 39th Ave S,464K,5/12/2014,Seattle,WA,1947,188,9,67,0,Inf,8,13,2,38,40791,27.35,5725
47.568994,-122.374288,1,2,467000,98126,453,68479,4,2040,4007,0.818319594,3827 33rd Ave SW,498K,4/9/2014,Seattle,WA,1926,228,0,88,0,Inf,6,12,NA,38,18906,33.2,3975
47.569081,-122.284288,2.25,4,635000,98118,1014,53903,2,2750,6141,0.326728813,3821 39th Ave S,709K,6/6/2014,Seattle,WA,1948,230,9,66,0,Inf,8,13,2,38,40791,27.35,5725
47.569198,-122.285798,3,3,834000,98118,1031,53903,3,2670,3920,0.367235733,3818 37th Ave S,832K,4/22/2014,Seattle,WA,2009,312,9,5,0,Inf,8,13,2,38,40791,27.35,5725
47.569302,-122.280418,2,3,682000,98118,941,53903,2,2350,7405,0.436616056,3816 42nd Ave S,650K,4/21/2014,Seattle,WA,1948,290,10,66,0,Inf,8,13,2,38,40791,27.35,5725
47.56933,-122.300869,3,2,635000,98108,1329,51754,3,2468,8838,0.66337741,2414 S Bradford St,599K,9/24/2014,Seattle,WA,2001,257,7,13,0,Inf,8,18,6,36.7,21223,17.82,11321
47.569353,-122.296319,1.5,2,255000,98108,1176,51754,5,1320,10018,0.633829997,3822 Martin Luther King Jr Way S,329K,7/10/2014,Seattle,WA,1919,193,8,95,0,Inf,8,19,4,36.7,21223,17.82,11321
47.569367,-122.282548,2,3,815000,98118,983,53903,2,1840,9785,0.371282862,3808 Cascadia Ave S,896K,1/17/2014,Seattle,WA,1915,442,9,99,0,Inf,8,13,2,38,40791,27.35,5725
47.569413,-122.284699,3,3,540000,98118,1017,53903,2,2460,6098,0.367285861,3808 38th Ave S,544K,12/19/2013,Seattle,WA,1967,219,9,47,0,Inf,8,13,2,38,40791,27.35,5725
47.569432,-122.375828,1,3,435000,98126,449,68479,4,2220,4000,0.740110749,3826 35th Ave SW,492K,5/29/2014,Seattle,WA,1928,195,0,86,0,Inf,6,12,NA,38,18906,33.2,3975
47.569616,-122.375354,3,5,565000,98126,448,68479,4,2110,4000,0.78110489,3815 34th Ave SW,555K,7/18/2014,Seattle,WA,1965,267,0,49,0,Inf,6,12,NA,38,18906,33.2,3975
47.569888,-122.282348,4,4,1920000,98144,976,52128,2,4150,17424,0.431113625,3724 Cascadia Ave S,1.77M,6/6/2014,Seattle,WA,1914,463,9,100,0,Inf,8,13,2,38.1,24913,34.28,3725
47.570041,-122.285354,2,3,475000,98144,1023,52128,3,2070,4634,0.445762054,3721 38th Ave S,416K,8/20/2014,Seattle,WA,1919,229,9,95,0,Inf,8,13,2,38.1,24913,34.28,3725
47.57006,-122.286903,1,2,249000,98144,989,52128,3,620,5100,0.489325694,3650 Courtland Pl S,281K,12/29/2013,Seattle,WA,1952,401,9,62,0,Inf,8,13,2,38.1,24913,34.28,3725
47.57006,-122.296476,4,6,390000,98144,1214,52128,3,2890,5000,0.583487733,3663 Renton Ave S,434K,5/9/2014,Seattle,WA,2006,134,8,8,0,Inf,8,19,4,38.1,24913,34.28,3725
47.570103,-122.287513,3,3,320000,98144,995,52128,3,1710,2178,0.482080108,3651 Courtland Pl S,367K,2/14/2014,Seattle,WA,2002,187,9,12,0,Inf,8,19,4,38.1,24913,34.28,3725
47.570354,-122.294105,2.5,5,327000,98144,1108,52128,4,1630,5361,0.446215204,3001 S Court St,362K,8/15/2014,Seattle,WA,1999,200,8,15,0,Inf,8,19,4,38.1,24913,34.28,3725
47.570411,-122.286046,3,3,800000,98144,989,52128,3,2540,5015,0.499998674,3718 37th Ave S,576K,1/17/2014,Seattle,WA,2013,314,9,1,0,Inf,8,13,2,38.1,24913,34.28,3725
47.570435,-122.37473,3,4,525000,98126,439,68479,3,2440,4000,0.870749082,3724 34th Ave SW,645K,5/6/2014,Seattle,WA,1931,215,0,83,0,Inf,6,12,NA,38,18906,33.2,3975
47.570437,-122.375808,2,3,450000,98126,439,68479,4,1870,4000,0.806477176,3722 35th Ave SW,446K,2/28/2014,Seattle,WA,1950,240,0,64,0,Inf,6,12,NA,38,18906,33.2,3975
47.570545,-122.294097,2.5,5,327000,98144,1100,52128,4,1630,5227,0.428000471,3001A S Court St,347K,8/15/2014,Seattle,WA,1999,200,8,15,0,Inf,8,19,4,38.1,24913,34.28,3725
47.570844,-122.283855,2,4,921500,98144,994,52128,3,3550,5400,0.521458311,3822 S Court St,941K,6/17/2014,Seattle,WA,1925,259,9,89,0,Inf,8,13,2,38.1,24913,34.28,3725
47.571059,-122.283272,3,4,2030000,98144,988,52128,3,4090,14374.8,0.547370191,3441 Cascadia Ave S,1.83M,7/3/2014,Seattle,WA,1929,496,9,85,0,Inf,8,13,2,38.1,24913,34.28,3725
47.571074,-122.293728,1,3,275000,98144,1110,52128,4,1380,6985,0.363758829,3016 S Court St,309K,3/14/2014,Seattle,WA,1984,199,8,30,0,Inf,8,19,4,38.1,24913,34.28,3725
47.571454,-122.376378,2.5,3,622500,98126,426,68479,6,2260,4550,0.852035885,3617 35th Ave SW,579K,9/5/2014,Seattle,WA,1928,275,2,86,0,Inf,6,12,NA,38,18906,33.2,3975
47.571474,-122.283335,3.5,5,1180000,98144,988,52128,3,3240,7200,0.593004381,3431 Cascadia Ave S,1.21M,2/3/2014,Seattle,WA,1919,362,9,95,0,Inf,8,13,2,38.1,24913,34.28,3725
47.571696,-122.375371,1,4,370000,98144,414,52128,2,2250,6000,0.924168971,2320 29th Ave S,475K,7/28/2014,Seattle,WA,1940,164,2,74,0,Inf,6,12,NA,38.1,24913,34.28,3725
47.571918,-122.298791,1,1,120000,98144,1311,52128,3,2000,4560,0.487571085,3516 Cheasty Blvd S,407K,4/18/2014,Seattle,WA,1960,60,8,54,0,Inf,8,18,6,38.1,24913,34.28,3725
47.571973,-122.289149,2,4,385000,98144,1029,52128,3,1690,4080,0.240894399,3415 35th Ave S,428K,6/20/2014,Seattle,WA,1984,227,8,30,0,Inf,8,19,4,38.1,24913,34.28,3725
47.571983,-122.290227,2.5,4,360000,98144,1055,52128,3,2080,4080,0.205253428,3415 34th Ave S,382K,7/24/2014,Seattle,WA,1962,173,8,52,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572034,-122.313123,1.75,3,390000,98144,1512,52128,2,1860,3397,0.808672782,3434 15th Ave S,413K,12/2/2013,Seattle,WA,1928,209,0,86,0,Inf,8,18,6,38.1,24913,34.28,3725
47.572087,-122.282731,4,4,1850000,98144,927,52128,3,4500,11325.6,0.644932405,3410 Cascadia Ave S,1.93M,10/1/2013,Seattle,WA,1918,411,9,96,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572184,-122.288068,2,2,412500,98144,1018,52128,3,1090,4080,0.279085398,3407 36th Ave S,380K,3/24/2014,Seattle,WA,1955,378,9,59,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572202,-122.290224,2,3,433157,98144,1055,52128,3,1700,3920,0.181983396,3407 34th Ave S,420K,1/12/2014,Seattle,WA,1922,254,8,92,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572206,-122.290682,1.5,3,330100,98144,1058,52128,4,1170,4080,0.174181094,3408 33rd Ave S,383K,9/12/2014,Seattle,WA,1907,282,8,107,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572307,-122.288067,1,2,425000,98144,1012,52128,3,1070,5100,0.270761063,3403 36th Ave S,354K,2/18/2014,Seattle,WA,1950,397,9,64,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572362,-122.312772,2,4,420000,98144,1552,52128,1,1830,3423,0.769865996,3425 16th Ave S,427K,4/30/2014,Seattle,WA,1927,229,0,87,0,Inf,8,18,6,38.1,24913,34.28,3725
47.572362,-122.312772,4,3,1350000,98118,1552,53903,1,2860,10890,0.769865996,3846 Cascadia Ave S,1.4M,4/30/2014,Seattle,WA,1936,473,0,78,0,Inf,8,18,6,38,40791,27.35,5725
47.572555,-122.307921,1,2,345000,98144,1522,52128,1,780,1912,0.443547035,3417 18th Ave S,301K,4/28/2014,Seattle,WA,1917,442,2,97,0,Inf,8,18,6,38.1,24913,34.28,3725
47.572555,-122.307921,2,3,5150000,98112,1522,89054,1,4200,6420,0.443547035,452 39th Ave E,5.38M,4/30/2014,Seattle,WA,1988,NA,2,26,0,Inf,8,18,6,39.4,20480,67.74,294
47.572715,-122.284143,1.75,3,600000,98144,943,52128,3,2140,5250,0.524614046,3333 Bella Vista Ave S,815K,2/27/2014,Seattle,WA,1917,280,11,97,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572737,-122.28539,2.5,4,869200,98144,957,52128,3,3350,4356,0.433241975,3333 Hunter Blvd S,891K,11/13/2013,Seattle,WA,1913,259,11,101,0,Inf,8,19,4,38.1,24913,34.28,3725
47.572853,-122.310602,1,2,270000,98144,1611,52128,1,910,3600,0.598819762,3405 Lafayette Ave S,317K,7/31/2014,Seattle,WA,1910,296,1,104,0,Inf,8,18,6,38.1,24913,34.28,3725
47.57289,-122.314395,2,3,385000,98144,1648,52128,1,2160,5863,0.865062004,3436 14th Ave S,386K,8/15/2014,Seattle,WA,1928,178,0,86,0,Inf,8,18,6,38.1,24913,34.28,3725
47.572904,-122.300255,2,4,369000,98144,1420,52128,3,1980,6534,0.332410975,3400 25th Ave S,410K,2/10/2014,Seattle,WA,1977,186,8,37,1,0.449114785,8,18,6,38.1,24913,34.28,3725
47.572973,-122.289136,1,3,263500,98144,1041,52128,3,960,4080,0.16262086,3325 35th Ave S,290K,10/31/2013,Seattle,WA,1948,274,10,66,0,Inf,8,19,4,38.1,24913,34.28,3725
47.573071,-122.283585,3,4,1410000,98144,930,52128,3,4660,7200,0.558709264,3321 Cascadia Ave S,1.61M,7/28/2014,Seattle,WA,1928,302,11,86,0,Inf,8,19,4,38.1,24913,34.28,3725
47.573196,-122.289595,1,2,380000,98144,1049,52128,3,2039,4080,0.12027559,3318 34th Ave S,441K,10/3/2013,Seattle,WA,1909,186,10,105,0,Inf,8,19,4,38.1,24913,34.28,3725
47.573283,-122.311791,1.5,3,500000,98144,1681,52128,1,2490,3963,0.665402813,1612 S Hinds St,498K,7/31/2014,Seattle,WA,1928,200,1,86,0,Inf,8,18,6,38.1,24913,34.28,3725
47.573654,-122.305611,1,2,386000,98144,1609,52128,2,1720,3175,0.232367541,3310 20th Ave S,377K,3/11/2014,Seattle,WA,1910,224,4,104,0,Inf,8,18,6,38.1,24913,34.28,3725
47.573782,-122.298045,1,2,225000,98144,1361,52128,3,670,3880,0.382767438,3305 27th Ave S,291K,10/23/2013,Seattle,WA,1919,335,8,95,1,0.309009669,8,23,5,38.1,24913,34.28,3725
47.573815,-122.307381,1,2,525000,98144,1664,52128,1,1100,4125,0.334578538,3305 19th Ave S,422K,2/14/2014,Seattle,WA,1916,477,3,98,0,Inf,8,18,6,38.1,24913,34.28,3725
47.573816,-122.313099,1.75,3,403000,98144,1726,52128,1,2200,3484,0.746410067,3242 15th Ave S,410K,6/17/2014,Seattle,WA,1926,183,0,88,0,Inf,8,18,6,38.1,24913,34.28,3725
47.573872,-122.293526,1,3,275000,98144,1159,52128,3,1100,1850,0.192722995,3311 Wetmore Ave S,300K,11/15/2013,Seattle,WA,1918,250,10,96,1,0.430960775,8,19,4,38.1,24913,34.28,3725
47.574008,-122.288505,2,3,607000,98144,1044,52128,3,2100,4080,0.186365272,3240 35th Ave S,501K,8/21/2014,Seattle,WA,1921,289,10,93,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574024,-122.290197,2,4,500000,98144,1093,52128,4,1760,4080,0.064422673,3241 34th Ave S,551K,10/29/2013,Seattle,WA,1903,284,10,111,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574105,-122.292892,2.25,3,342000,98144,1142,52128,3,1590,1350,0.149734766,3318 Wetmore Ave S # A,345K,4/15/2014,Seattle,WA,2007,215,10,7,1,0.450402561,8,19,4,38.1,24913,34.28,3725
47.574181,-122.303664,2,3,334000,98144,1586,52128,3,1780,3809,0.101248714,3229 23rd Ave S,384K,3/28/2014,Seattle,WA,1952,187,5,62,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574346,-122.282613,3.25,3,1500000,98144,919,52128,3,3720,8505,0.629693982,3222 Sierra Dr S,1.59M,9/11/2014,Seattle,WA,1922,403,11,92,0,Inf,8,19,4,38.1,24913,34.28,3725
47.57437,-122.30476,1.5,3,500000,98144,1626,52128,2,2490,3963,0.13250278,1612 S Hinds St,498K,7/31/2014,Seattle,WA,1928,200,4,86,0,Inf,8,18,6,38.1,24913,34.28,3725
47.57437,-122.30476,3,4,583000,98144,1626,52128,2,2200,9453,0.13250278,3222 21st Ave S,491K,7/31/2014,Seattle,WA,1955,265,4,59,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574392,-122.296207,1,2,395000,98144,1317,52128,3,980,5400,0.234186154,3208 Claremont Ave S,375K,9/12/2014,Seattle,WA,1910,403,10,104,1,0.264145631,8,23,5,38.1,24913,34.28,3725
47.574402,-122.306907,3,4,688000,98144,1700,52128,2,3120,4007,0.278771933,3220 19th Ave S,624K,5/29/2014,Seattle,WA,1913,220,3,101,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574441,-122.288033,1,2,429900,98144,1045,52128,3,1100,4080,0.232382647,3225 36th Ave S,440K,11/25/2013,Seattle,WA,1925,390,10,89,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574531,-122.2919,1.75,2,421500,98144,1136,52128,3,1230,3571,0.110814846,3260 Mcclintock Ave S,391K,5/8/2014,Seattle,WA,1913,342,10,101,1,0.488189539,8,19,4,38.1,24913,34.28,3725
47.574592,-122.293387,1,3,317000,98144,1176,52128,3,1010,5400,0.151178877,3148 Wetmore Ave S,310K,6/9/2014,Seattle,WA,1959,313,10,55,1,0.388664602,8,23,5,38.1,24913,34.28,3725
47.574619,-122.310986,1,4,202000,98144,1758,52128,1,1620,4240,0.577034864,3214 17th Ave S,405K,7/3/2014,Seattle,WA,1916,124,1,98,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574655,-122.286951,2,3,615000,98144,1020,52128,3,1920,4080,0.316899404,3219 37th Pl S,562K,6/27/2014,Seattle,WA,1924,320,10,90,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574729,-122.309895,2,6,325000,98144,1745,52128,1,1940,3858,0.494475102,3210 Lafayette Ave S,448K,8/18/2014,Seattle,WA,1926,167,3,88,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574759,-122.286246,1,3,475500,98144,1012,52128,3,1290,5823,0.370785938,3213 37th Ave S,468K,3/4/2014,Seattle,WA,1909,368,10,105,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574877,-122.288024,1,2,433000,98144,1051,52128,2,1730,3920,0.252943479,3209 36th Ave S,450K,3/27/2014,Seattle,WA,1919,250,10,95,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574949,-122.307073,3,3,551000,98144,1721,52128,2,4000,3963,0.281674984,3202 19th Ave S,694K,10/3/2013,Seattle,WA,1917,137,4,97,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574959,-122.315141,2,4,425000,98144,1784,52128,1,2200,3200,0.886688735,3201 14th Ave S,426K,9/30/2013,Seattle,WA,1930,193,0,84,0,Inf,8,18,6,38.1,24913,34.28,3725
47.574986,-122.288021,1,3,350000,98144,1056,52128,2,1680,3876,0.259296255,3205 36th Ave S,389K,7/29/2014,Seattle,WA,1904,208,10,110,0,Inf,8,19,4,38.1,24913,34.28,3725
47.574986,-122.288021,3,3,651000,98122,1056,47405,2,2260,1834,0.259296255,920 18th Ave # B,586K,7/30/2014,Seattle,WA,2002,288,10,12,0,Inf,8,19,4,32.1,28790,41.56,2372
47.575198,-122.302014,2.5,5,505000,98144,1614,52128,3,2065,4000,0.099266242,3120 Harris Pl S,480K,3/28/2014,Seattle,WA,1948,244,8,66,1,0.358253131,8,18,6,38.1,24913,34.28,3725
47.575226,-122.303634,2,3,410000,98144,1680,52128,3,1320,6011,0.029695759,3121 23rd Ave S,408K,7/10/2014,Seattle,WA,1920,310,5,94,1,0.470340658,8,18,6,38.1,24913,34.28,3725
47.57539,-122.303634,2,4,475000,98144,1690,52128,3,2640,6000,0.043362415,3115 23rd Ave S,448K,10/29/2013,Seattle,WA,1916,179,5,98,1,0.464954606,8,18,6,38.1,24913,34.28,3725
47.575417,-122.304646,2.75,5,427000,98144,1709,52128,2,2220,3920,0.106898305,3115 22nd Ave S,427K,6/4/2014,Seattle,WA,1973,192,4,41,0,Inf,8,18,6,38.1,24913,34.28,3725
47.575466,-122.289102,2,4,480000,98144,1069,52128,2,2320,4322,0.235405569,3149 35th Ave S,510K,6/23/2014,Seattle,WA,1910,206,10,104,0,Inf,8,19,4,38.1,24913,34.28,3725
47.575539,-122.306797,2,4,461000,98144,1749,52128,2,2140,4000,0.266035504,3049 20th Ave S,457K,10/11/2013,Seattle,WA,1914,215,4,100,0,Inf,8,18,6,38.1,24913,34.28,3725
47.57554,-122.308959,2,4,272500,98144,1794,52128,1,1820,4575,0.426201147,3051 18th Ave S,303K,2/28/2014,Seattle,WA,1937,149,3,77,1,0.463351258,8,18,6,38.1,24913,34.28,3725
47.575591,-122.313001,2,2,255000,98144,1829,52128,1,990,3571,0.728459563,3110 15th Ave S,322K,2/7/2014,Seattle,WA,1922,257,1,92,1,0.429878315,8,18,6,38.1,24913,34.28,3725
47.575649,-122.308993,3,5,135120,98144,1790,52128,1,2920,2277,0.430402664,3046 Beacon Ave S,414K,2/28/2014,Seattle,WA,1911,46,3,103,1,0.451278865,8,18,6,38.1,24913,34.28,3725
47.575786,-122.287395,4,4,675000,98144,1037,52128,2,2550,4791,0.349725575,2966 36th Ave S,739K,7/31/2014,Seattle,WA,1924,264,10,90,0,Inf,8,19,4,38.1,24913,34.28,3725
47.575787,-122.309147,2,2,369950,98144,1792,52128,1,1108,1306,0.444351014,3044 Beacon Ave S # A,382K,10/8/2013,Seattle,WA,2008,333,3,6,1,0.432509878,8,18,6,38.1,24913,34.28,3725
47.575859,-122.28801,2,3,640000,98144,1054,52128,2,2340,4206,0.321663094,2955 36th Ave S,574K,6/12/2014,Seattle,WA,1917,273,10,97,0,Inf,8,19,4,38.1,24913,34.28,3725
47.575895,-122.290159,1,3,300000,98144,1120,52128,3,1170,4000,0.244820031,3127 34th Ave S,436K,9/8/2014,Seattle,WA,1921,256,10,93,0,Inf,8,19,4,38.1,24913,34.28,3725
47.57602,-122.303632,1,3,362000,98144,1707,52128,3,1180,4000,0.109058341,3021 23rd Ave S,375K,12/9/2013,Seattle,WA,1951,306,4,63,1,0.450424345,8,18,6,38.1,24913,34.28,3725
47.576186,-122.309921,2,4,325000,98144,1825,52128,1,1800,3980,0.510571205,3027 Beacon Ave S,446K,7/11/2014,Seattle,WA,1910,180,3,104,1,0.369707401,8,18,6,38.1,24913,34.28,3725
47.576239,-122.303024,2,3,170000,98144,1712,52128,3,1750,4000,0.132791183,3014 23rd Ave S,396K,1/12/2014,Seattle,WA,1941,97,5,73,1,0.402432145,8,18,6,38.1,24913,34.28,3725
47.576383,-122.286917,2,3,1080000,98144,1035,52128,2,3630,5998,0.420814498,3107 37th Pl S,1.09M,6/17/2014,Seattle,WA,1922,298,10,92,0,Inf,8,19,4,38.1,24913,34.28,3725
47.576608,-122.29111,2,5,618250,98144,1145,52128,3,3260,4791,0.231626666,2859 33rd Ave S,661K,1/14/2014,Seattle,WA,1921,189,10,93,1,0.492799734,8,23,5,38.1,24913,34.28,3725
47.577053,-122.311767,1.5,4,340000,98144,1981,52128,2,2550,4800,0.671079941,2920 16th Ave S,505K,11/15/2013,Seattle,WA,1920,133,3,94,1,0.25357667,8,18,6,38.1,24913,34.28,3725
47.57706,-122.30363,1,4,370000,98144,1784,52128,2,1940,3920,0.223389249,2915 23rd Ave S,395K,3/3/2014,Seattle,WA,1921,190,5,93,1,0.449985543,8,18,6,38.1,24913,34.28,3725
47.577062,-122.304035,1,2,130000,98144,1783,52128,2,720,4000,0.228756058,2912 22nd Ave S,281K,5/27/2014,Seattle,WA,1919,180,5,95,1,0.480164856,8,18,6,38.1,24913,34.28,3725
47.577217,-122.307037,2,3,438500,98144,1840,52128,2,1700,3072,0.367557341,2919 20th Ave S,563K,9/2/2014,Seattle,WA,1912,257,4,102,1,0.410894052,8,18,6,38.1,24913,34.28,3725
47.577281,-122.302593,1.75,3,410000,98144,1763,52128,3,1760,3484,0.25274716,2907 Harris Pl S,391K,8/27/2014,Seattle,WA,1966,232,7,48,1,0.377465062,8,18,6,38.1,24913,34.28,3725
47.577384,-122.285277,2,5,930000,98144,1020,52128,2,4330,9385,0.586661649,3760 S Ridgeway Pl,1.24M,6/23/2014,Seattle,WA,1925,214,10,89,0,Inf,8,19,4,38.1,24913,34.28,3725
47.577397,-122.316408,1.75,3,335000,98144,2232,52128,1,1460,7405,0.888400935,2909 13th Ave S,334K,12/17/2013,Seattle,WA,1951,229,0,63,1,0.424052927,8,17,5,38.1,24913,34.28,3725
47.577419,-122.310049,1,2,420000,98144,1967,52128,2,1060,5712,0.568638864,2912 Beacon Ave S,373K,6/19/2014,Seattle,WA,1907,396,3,107,1,0.239687333,8,18,6,38.1,24913,34.28,3725
47.577491,-122.290142,1,2,475000,98144,1137,52128,2,1120,5000,0.340416787,2827 34th Ave S,501K,5/29/2014,Seattle,WA,1911,424,10,103,0,Inf,8,23,5,38.1,24913,34.28,3725
47.577548,-122.308924,1.5,5,550000,98144,1916,52128,2,2360,6144,0.503016692,2906 18th Ave S,567K,10/15/2013,Seattle,WA,1923,233,4,91,1,0.278341337,8,18,6,38.1,24913,34.28,3725
47.577626,-122.289051,1.75,3,695000,98144,1084,52128,2,2080,5662,0.419058475,3432 S Mount Baker Blvd,635K,7/18/2014,Seattle,WA,1924,334,10,90,0,Inf,8,23,5,38.1,24913,34.28,3725
47.577629,-122.290547,2,3,451000,98144,1151,52128,3,2720,5000,0.323893664,2822 33rd Ave S,578K,5/29/2014,Seattle,WA,1910,165,10,104,0,Inf,8,23,5,38.1,24913,34.28,3725
47.577665,-122.302009,3,5,534988,98144,1777,52128,3,2400,3920,0.305755319,2822 Harris Pl S,547K,2/25/2014,Seattle,WA,2004,222,8,10,1,0.347659877,8,18,6,38.1,24913,34.28,3725
47.577768,-122.293342,3,4,737500,98144,1305,52128,3,2900,4791,0.215141466,2817 31st Ave S,809K,1/17/2014,Seattle,WA,1918,254,10,96,1,0.35239138,8,23,5,38.1,24913,34.28,3725
47.57804,-122.302617,2,3,375000,98144,1786,52128,3,1630,5500,0.335354362,2807 Harris Pl S,390K,1/2/2014,Seattle,WA,1955,230,6,59,1,0.405772516,8,18,6,38.1,24913,34.28,3725
47.578043,-122.292654,2.5,4,666000,98144,1286,52128,3,3000,5000,0.260436728,2806 31st Ave S,758K,9/12/2014,Seattle,WA,1918,228,10,96,1,0.411872697,8,23,5,38.1,24913,34.28,3725
47.578062,-122.316955,1.5,3,470000,98144,2349,52128,1,2120,5227,0.822684865,2816 12th Ave S,459K,1/30/2014,Seattle,WA,1942,221,0,72,1,0.43037569,8,17,5,38.1,24913,34.28,3725
47.57816,-122.307084,2,4,452000,98144,1899,52128,2,2130,5662,0.445338923,2815 20th Ave S,441K,3/7/2014,Seattle,WA,1910,212,4,104,1,0.358098857,8,18,6,38.1,24913,34.28,3725
47.578179,-122.291195,2,3,629888,98144,1200,52128,3,3620,5000,0.33089548,2803 33rd Ave S,800K,11/25/2013,Seattle,WA,1914,174,10,100,0,Inf,8,23,5,38.1,24913,34.28,3725
47.578187,-122.304642,1.75,4,449750,98144,1839,52128,2,1800,6011,0.36134184,2803 22nd Ave S,394K,10/31/2013,Seattle,WA,1914,249,6,100,0,Inf,8,18,6,38.1,24913,34.28,3725
47.578402,-122.284812,5,7,3400000,98144,1012,52128,2,10648,62290.8,0.692209629,2810 Cascadia Ave S,3.54M,7/24/2014,Seattle,WA,1911,319,10,103,0,Inf,8,19,4,38.1,24913,34.28,3725
47.578515,-122.2916,1,4,765000,98144,1258,52128,3,2080,5500,0.343585723,2736 32nd Ave S,728K,9/16/2014,Seattle,WA,1912,367,10,102,0,Inf,8,23,5,38.1,24913,34.28,3725
47.578515,-122.292654,2.75,5,660500,98144,1322,52128,3,2950,5488,0.309451793,2738 31st Ave S,701K,7/10/2014,Seattle,WA,1918,223,10,96,1,0.43568173,8,23,5,38.1,24913,34.28,3725
47.578515,-122.293343,2.5,4,635000,98144,1355,52128,3,2750,5488,0.296557365,2739 31st Ave S,711K,5/30/2014,Seattle,WA,1921,230,10,93,1,0.391826506,8,23,5,38.1,24913,34.28,3725
47.578658,-122.290545,4,4,952000,98144,1193,52128,2,3206,4791,0.403029206,2732 33rd Ave S,880K,3/10/2014,Seattle,WA,1919,296,10,95,0,Inf,8,23,5,38.1,24913,34.28,3725
47.578721,-122.28949,1.5,3,767500,98144,1123,52128,2,2040,5200,0.462770975,2730 34th Ave S,762K,12/30/2013,Seattle,WA,1922,376,10,92,0,Inf,8,23,5,38.1,24913,34.28,3725
47.578796,-122.291599,1.75,3,802000,98144,1278,52128,3,2640,5000,0.370572521,2726 32nd Ave S,818K,6/30/2014,Seattle,WA,1907,303,10,107,0,Inf,8,23,5,38.1,24913,34.28,3725
47.578836,-122.293827,1,4,480000,98144,1392,52128,3,2280,4356,0.328322864,2726 30th Ave S,523K,3/17/2014,Seattle,WA,1925,210,10,89,1,0.384838918,8,23,5,38.1,24913,34.28,3725
47.578844,-122.285876,5,5,1920000,98144,1026,52128,2,4830,8099,0.68192462,2653 Cascadia Ave S,2.06M,7/2/2014,Seattle,WA,1914,398,10,100,0,Inf,8,19,4,38.1,24913,34.28,3725
47.578981,-122.304032,1,2,310000,98144,1880,52128,2,940,8000,0.43903927,2704 22nd Ave S,384K,2/4/2014,Seattle,WA,1951,329,6,63,0,Inf,8,18,6,38.1,24913,34.28,3725
47.578983,-122.284483,2,3,970000,98144,1003,52128,2,3060,9300,0.75722163,2646 Shoreland Dr S,1.06M,6/30/2014,Seattle,WA,1930,316,10,84,0,Inf,8,19,4,38.1,24913,34.28,3725
47.579035,-122.303627,1.5,3,281000,98144,1874,52128,2,1040,4000,0.442392447,2701 23rd Ave S,342K,1/9/2014,Seattle,WA,1963,270,6,51,0,Inf,8,18,6,38.1,24913,34.28,3725
47.579056,-122.293826,1.75,4,540000,98144,1394,52128,3,1980,4240,0.352769504,2718 30th Ave S,505K,6/17/2014,Seattle,WA,1925,272,10,89,1,0.401470979,8,23,5,38.1,24913,34.28,3725
47.579385,-122.293826,1,4,495000,98144,1406,52128,3,1490,4240,0.389328265,2706 30th Ave S,535K,5/5/2014,Seattle,WA,1925,332,10,89,1,0.427673772,8,23,5,38.1,24913,34.28,3725
47.579495,-122.285314,4,5,2100000,98144,1016,52128,2,5677,10763,0.76552769,2636 Cascadia Ave S,2.23M,5/30/2014,Seattle,WA,1912,369,10,102,0,Inf,8,19,4,38.1,24913,34.28,3725
47.579751,-122.310121,1,2,360000,98144,2386,52128,2,1160,4000,0.707038232,2615 18th Ave S,306K,11/8/2013,Seattle,WA,1910,310,4,104,1,0.115886293,8,17,5,38.1,24913,34.28,3725
47.57981,-122.291597,2,3,860000,98144,1349,52128,2,2510,6000,0.472295726,2540 32nd Ave S,852K,8/21/2014,Seattle,WA,1920,342,10,94,0,Inf,8,23,5,38.1,24913,34.28,3725
